timestamp,FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,time_difference,packetsToSameDomain
2021-06-09 06:51:15.640428,51,47,0,23,25,4.302340969796453,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051923,1,0
2021-06-09 06:51:16.347413,51,47,0,30,18,4.2699589216709,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:16.400149,51,47,0,30,18,4.2699589216709,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052736,1,0
2021-06-09 06:51:16.601961,51,47,0,28,20,4.335546724963967,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:16.654134,51,47,0,28,20,4.335546724963967,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052173,1,0
2021-06-09 06:51:17.360895,51,47,0,26,22,4.333588578491224,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:17.612959,51,47,0,23,25,4.044277058840961,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:17.615693,51,47,0,26,22,4.333588578491224,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254798,1,0
2021-06-09 06:51:17.665888,51,47,0,23,25,4.044277058840961,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052929,1,0
2021-06-09 06:51:18.423752,51,47,0,28,20,4.121570755112657,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:18.476404,51,47,0,28,20,4.121570755112657,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052652,1,0
2021-06-09 06:51:18.678737,51,47,0,22,26,4.317142685525149,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:18.730952,51,47,0,22,26,4.317142685525149,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052215,1,0
2021-06-09 06:51:19.437158,51,47,0,27,21,4.353127057360825,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:19.499001,51,47,0,27,21,4.353127057360825,3,3,34,16.333333333333332,0,0,49,1,0:00:00.061843,1,0
2021-06-09 06:51:19.701397,51,47,0,25,23,4.382730488818216,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:19.855379,51,47,0,25,23,4.382730488818216,3,3,34,16.333333333333332,0,0,49,1,0:00:00.153982,1,0
2021-06-09 06:51:20.461530,51,47,0,28,20,4.452056107510174,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:20.514372,51,47,0,28,20,4.452056107510174,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052842,1,0
2021-06-09 06:51:20.717315,51,47,0,22,26,4.207656236006052,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:20.770176,51,47,0,22,26,4.207656236006052,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052861,1,0
2021-06-09 06:51:21.476709,51,47,0,29,19,4.229605559119068,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:21.727742,51,47,0,26,22,4.267548077427486,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:21.730625,51,47,0,29,19,4.229605559119068,3,3,34,16.333333333333332,0,0,49,1,0:00:00.253916,1,0
2021-06-09 06:51:21.779760,51,47,0,26,22,4.267548077427486,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052018,1,0
2021-06-09 06:51:22.535735,51,47,0,31,17,4.27710652905522,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:22.787786,51,47,0,24,24,4.390384597162591,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:22.790701,51,47,0,31,17,4.27710652905522,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254966,1,0
2021-06-09 06:51:23.547627,51,47,0,27,21,4.208793912283376,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:23.551676,51,47,0,24,24,4.390384597162591,3,3,34,16.333333333333332,0,0,49,1,0:00:00.763890,1,0
2021-06-09 06:51:23.602730,51,47,0,27,21,4.208793912283376,3,3,34,16.333333333333332,0,0,49,1,0:00:00.055103,1,0
2021-06-09 06:51:23.806109,51,47,0,30,18,4.091967323655265,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:23.859763,51,47,0,30,18,4.091967323655265,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053654,1,0
2021-06-09 06:51:24.566656,51,47,0,27,21,4.167620079536123,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:24.818019,51,47,0,23,25,4.175588157115862,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:24.820692,51,47,0,27,21,4.167620079536123,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254036,1,0
2021-06-09 06:51:24.870036,51,47,0,23,25,4.175588157115862,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052017,1,0
2021-06-09 06:51:25.625987,51,47,0,29,19,4.338778039402801,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:25.877021,51,47,0,31,17,4.176725833393185,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:25.880562,51,47,0,29,19,4.338778039402801,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254575,1,0
2021-06-09 06:51:25.929457,51,47,0,31,17,4.176725833393185,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052436,1,0
2021-06-09 06:51:26.685374,51,47,0,28,20,4.353127057360825,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:26.737470,51,47,0,28,20,4.353127057360825,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052096,1,0
2021-06-09 06:51:26.941106,51,47,0,29,19,4.295193362412134,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:27.660013,51,47,0,29,19,4.295193362412134,3,3,34,16.333333333333332,0,0,49,1,0:00:00.718907,1,0
2021-06-09 06:51:27.711725,51,47,0,24,24,4.478428224528731,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:27.761938,51,47,0,24,24,4.478428224528731,3,3,34,16.333333333333332,0,0,49,1,0:00:00.050213,1,0
2021-06-09 06:51:27.965407,51,47,0,24,24,4.331944401253844,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:28.003289,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:30.496923,176,0
2021-06-09 06:51:28.005061,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.001772,177,0
2021-06-09 06:51:28.005226,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.000165,178,0
2021-06-09 06:51:28.007419,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.002193,179,0
2021-06-09 06:51:28.274027,51,47,0,24,24,4.331944401253844,3,3,34,16.333333333333332,0,0,49,1,0:00:00.308620,1,0
2021-06-09 06:51:28.727484,51,47,0,26,22,4.380772342345473,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:28.781401,51,47,0,26,22,4.380772342345473,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053917,1,0
2021-06-09 06:51:28.983822,51,47,0,26,22,4.265589930954744,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:29.400833,51,47,0,26,22,4.265589930954744,3,3,34,16.333333333333332,0,0,49,1,0:00:00.417011,1,0
2021-06-09 06:51:29.753767,51,47,0,25,23,4.349210764415339,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:29.806178,51,47,0,25,23,4.349210764415339,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052411,1,0
2021-06-09 06:51:30.008770,51,47,0,26,22,4.211066027991481,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:30.061803,51,47,0,26,22,4.211066027991481,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053033,1,0
2021-06-09 06:51:30.767851,51,47,0,23,25,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:30.820389,51,47,0,23,25,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052538,1,0
2021-06-09 06:51:31.023112,51,47,0,27,21,4.279885145723382,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:31.076080,51,47,0,27,21,4.279885145723382,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052968,1,0
2021-06-09 06:51:31.781336,51,47,0,23,25,4.375582881433897,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:32.033895,51,47,0,25,23,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:32.037078,51,47,0,23,25,4.375582881433897,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255742,1,0
2021-06-09 06:51:32.086154,51,47,0,25,23,4.216761989863115,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052259,1,0
2021-06-09 06:51:32.842700,51,47,0,23,25,4.343514802543706,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:33.094466,51,47,0,25,23,4.4592037148944925,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:33.097641,51,47,0,23,25,4.343514802543706,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254941,1,0
2021-06-09 06:51:33.146159,51,47,0,25,23,4.4592037148944925,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051693,1,0
2021-06-09 06:51:33.901959,51,47,0,21,27,4.421946175092725,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:33.954165,51,47,0,21,27,4.421946175092725,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052206,1,0
2021-06-09 06:51:34.157248,51,47,0,24,24,4.405186312891288,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:34.211088,51,47,0,24,24,4.405186312891288,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053840,1,0
2021-06-09 06:51:34.916687,51,47,0,30,18,4.226374244680234,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:35.168922,51,47,0,25,23,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:35.171751,51,47,0,30,18,4.226374244680234,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255064,1,0
2021-06-09 06:51:35.927563,51,47,0,30,18,4.1210642541526,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:35.930089,51,47,0,25,23,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0:00:00.761167,1,0
2021-06-09 06:51:35.979703,51,47,0,30,18,4.1210642541526,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052140,1,0
2021-06-09 06:51:36.232055,51,47,0,25,23,4.452056107510174,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:36.285678,51,47,0,25,23,4.452056107510174,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053623,1,0
2021-06-09 06:51:36.991958,51,47,0,25,23,4.388426450689849,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:37.046366,51,47,0,25,23,4.388426450689849,3,3,34,16.333333333333332,0,0,49,1,0:00:00.054408,1,0
2021-06-09 06:51:37.249172,51,47,0,26,22,4.382730488818216,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:37.301391,51,47,0,26,22,4.382730488818216,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052219,1,0
2021-06-09 06:51:38.005999,51,47,0,29,19,4.382730488818216,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:38.057433,51,47,0,29,19,4.382730488818216,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051434,1,0
2021-06-09 06:51:38.260281,51,47,0,26,22,4.397532204546911,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:38.312825,51,47,0,26,22,4.397532204546911,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052544,1,0
2021-06-09 06:51:39.018661,51,47,0,26,22,4.120297587146566,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:39.071058,51,47,0,26,22,4.120297587146566,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052397,1,0
2021-06-09 06:51:39.274333,51,47,0,31,17,4.323523625903435,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:39.846132,51,47,0,31,17,4.323523625903435,3,3,34,16.333333333333332,0,0,49,1,0:00:00.571799,1,0
2021-06-09 06:51:40.049084,51,47,0,23,25,4.3335885784912245,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:40.301329,51,47,0,25,23,4.315184539052406,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:40.305072,51,47,0,23,25,4.3335885784912245,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255988,1,0
2021-06-09 06:51:40.353611,51,47,0,25,23,4.315184539052406,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052282,1,0
2021-06-09 06:51:41.109717,51,47,0,26,22,4.380772342345473,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:41.161112,51,47,0,26,22,4.380772342345473,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051395,1,0
2021-06-09 06:51:41.363885,51,47,0,30,18,4.147942872131214,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:42.119161,51,47,0,29,19,4.343514802543706,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:42.121597,51,47,0,30,18,4.147942872131214,3,3,34,16.333333333333332,0,0,49,1,0:00:00.757712,1,0
2021-06-09 06:51:42.170860,51,47,0,29,19,4.343514802543706,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051699,1,0
2021-06-09 06:51:42.423776,51,47,0,27,21,4.248323567793248,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:43.177702,51,47,0,27,21,4.3731182340010974,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:43.180883,51,47,0,27,21,4.248323567793248,3,3,34,16.333333333333332,0,0,49,1,0:00:00.757107,1,0
2021-06-09 06:51:43.230442,51,47,0,27,21,4.3731182340010974,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052740,1,0
2021-06-09 06:51:43.484185,51,47,0,24,24,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:44.046883,51,47,0,24,24,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0:00:00.562698,1,0
2021-06-09 06:51:44.249378,51,47,0,25,23,4.107906715661285,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:44.501869,51,47,0,27,21,4.25989396908311,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:44.504343,51,47,0,25,23,4.107906715661285,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254965,1,0
2021-06-09 06:51:45.067632,51,47,0,27,21,4.25989396908311,3,3,34,16.333333333333332,0,0,49,1,0:00:00.565763,1,0
2021-06-09 06:51:45.270075,51,47,0,30,18,4.262304813326524,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:45.322076,51,47,0,30,18,4.262304813326524,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052001,1,0
2021-06-09 06:51:45.525130,51,47,0,26,22,3.9863433638922694,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:45.577153,51,47,0,26,22,3.9863433638922694,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052023,1,0
2021-06-09 06:51:46.281514,51,47,0,25,23,4.30999507814083,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:46.333267,51,47,0,25,23,4.30999507814083,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051753,1,0
2021-06-09 06:51:46.536418,51,47,0,24,24,4.33959850959822,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:46.589158,51,47,0,24,24,4.33959850959822,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052740,1,0
2021-06-09 06:51:47.295064,51,47,0,23,25,4.2894974005405,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:47.347149,51,47,0,23,25,4.2894974005405,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052085,1,0
2021-06-09 06:51:47.549460,51,47,0,23,25,4.285581107595015,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:47.602914,51,47,0,23,25,4.285581107595015,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053454,1,0
2021-06-09 06:51:48.308002,51,47,0,27,21,4.286718783872338,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:48.559980,51,47,0,29,19,4.255471175177568,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:48.562752,51,47,0,27,21,4.286718783872338,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254750,1,0
2021-06-09 06:51:48.613737,51,47,0,29,19,4.255471175177568,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053757,1,0
2021-06-09 06:51:49.320543,51,47,0,30,18,4.350348440692662,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:49.573214,51,47,0,26,22,4.268821245393577,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:49.576825,51,47,0,30,18,4.350348440692662,3,3,34,16.333333333333332,0,0,49,1,0:00:00.256282,1,0
2021-06-09 06:51:50.333334,51,47,0,24,24,4.3955740580741685,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:50.338532,51,47,0,26,22,4.268821245393577,3,3,34,16.333333333333332,0,0,49,1,0:00:00.765318,1,0
2021-06-09 06:51:50.591997,51,47,0,30,18,4.304299116269196,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:50.595409,51,47,0,24,24,4.3955740580741685,3,3,34,16.333333333333332,0,0,49,1,0:00:00.262075,1,0
2021-06-09 06:51:50.645176,51,47,0,30,18,4.304299116269196,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053179,1,0
2021-06-09 06:51:51.401243,51,47,0,21,27,4.302340969796453,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:51.453604,51,47,0,21,27,4.302340969796453,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052361,1,0
2021-06-09 06:51:51.655976,51,47,0,24,24,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:51.708541,51,47,0,24,24,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052565,1,0
2021-06-09 06:51:52.414866,51,47,0,29,19,4.140288763786837,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:52.667227,51,47,0,22,26,4.297151508884877,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:52.670728,51,47,0,29,19,4.140288763786837,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255862,1,0
2021-06-09 06:51:52.720309,51,47,0,22,26,4.297151508884877,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053082,1,0
2021-06-09 06:51:53.476587,51,47,0,29,19,4.311953224613571,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:53.528330,51,47,0,29,19,4.311953224613571,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051743,1,0
2021-06-09 06:51:53.730164,51,47,0,23,25,4.311953224613572,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:54.485147,51,47,0,29,19,4.091146853459846,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:54.487782,51,47,0,23,25,4.311953224613572,3,3,34,16.333333333333332,0,0,49,1,0:00:00.757618,1,0
2021-06-09 06:51:54.741036,51,47,0,24,24,4.317142685525149,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:54.745127,51,47,0,29,19,4.091146853459846,3,3,34,16.333333333333332,0,0,49,1,0:00:00.259980,1,0
2021-06-09 06:51:54.794119,51,47,0,24,24,4.317142685525149,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053083,1,0
2021-06-09 06:51:55.550568,51,47,0,25,23,4.293235215939392,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:55.802200,51,47,0,25,23,4.356864872759716,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:55.804784,51,47,0,25,23,4.293235215939392,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254216,1,0
2021-06-09 06:51:56.562272,51,47,0,28,20,4.187158558405724,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:56.564728,51,47,0,25,23,4.356864872759716,3,3,34,16.333333333333332,0,0,49,1,0:00:00.762528,1,0
2021-06-09 06:51:56.615139,51,47,0,28,20,4.187158558405724,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052867,1,0
2021-06-09 06:51:56.818369,51,47,0,24,24,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:56.871384,51,47,0,24,24,4.429600283437102,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053015,1,0
2021-06-09 06:51:57.575345,51,47,0,27,21,4.37754102790664,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:57.826864,51,47,0,29,19,4.162238086899852,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:57.829988,51,47,0,27,21,4.37754102790664,3,3,34,16.333333333333332,0,0,49,1,0:00:00.254643,1,0
2021-06-09 06:51:57.879427,51,47,0,29,19,4.162238086899852,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052563,1,0
2021-06-09 06:51:58.506025,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:30.498606,180,0
2021-06-09 06:51:58.509893,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.003868,181,0
2021-06-09 06:51:58.510098,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.000205,182,0
2021-06-09 06:51:58.512722,13,9,0,11,0,3.0269868333592873,2,3,6,3.6666666666666665,0,0,11,1,0:00:00.002624,183,0
2021-06-09 06:51:58.636134,51,47,0,28,20,4.27077939186632,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:58.688303,51,47,0,28,20,4.27077939186632,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052169,1,0
2021-06-09 06:51:58.891547,51,47,0,26,22,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:58.944634,51,47,0,26,22,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053087,1,0
2021-06-09 06:51:59.651228,51,47,0,27,21,4.277926999250639,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:51:59.705212,51,47,0,27,21,4.277926999250639,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053984,1,0
2021-06-09 06:51:59.908101,51,47,0,27,21,4.317142685525148,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:00.663150,51,47,0,31,17,4.025873019402143,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:00.666248,51,47,0,27,21,4.317142685525148,3,3,34,16.333333333333332,0,0,49,1,0:00:00.758147,1,0
2021-06-09 06:52:00.715699,51,47,0,31,17,4.025873019402143,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052549,1,0
2021-06-09 06:52:00.969091,51,47,0,24,24,4.257935822610367,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:01.021298,51,47,0,24,24,4.257935822610367,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052207,1,0
2021-06-09 06:52:01.727419,51,47,0,21,27,4.405186312891288,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:01.978562,51,47,0,27,21,4.254019529664881,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:01.981089,51,47,0,21,27,4.405186312891288,3,3,34,16.333333333333332,0,0,49,1,0:00:00.253670,1,0
2021-06-09 06:52:02.030444,51,47,0,27,21,4.254019529664881,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051882,1,0
2021-06-09 06:52:02.786123,51,47,0,29,19,4.323155853478686,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:03.038714,51,47,0,28,20,4.2502817142659906,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:03.041403,51,47,0,29,19,4.323155853478686,3,3,34,16.333333333333332,0,0,49,1,0:00:00.255280,1,0
2021-06-09 06:52:03.796315,51,47,0,26,22,4.302340969796454,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:03.798884,51,47,0,28,20,4.2502817142659906,3,3,34,16.333333333333332,0,0,49,1,0:00:00.760170,1,0
2021-06-09 06:52:04.050647,51,47,0,27,21,4.436747890821421,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:04.053252,51,47,0,26,22,4.302340969796454,3,3,34,16.333333333333332,0,0,49,1,0:00:00.256937,1,0
2021-06-09 06:52:04.102914,51,47,0,27,21,4.436747890821421,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052267,1,0
2021-06-09 06:52:04.858863,51,47,0,28,20,4.33117773424781,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:04.912104,51,47,0,28,20,4.33117773424781,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053241,1,0
2021-06-09 06:52:05.114827,51,47,0,22,26,4.34921076441534,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:05.166648,51,47,0,22,26,4.34921076441534,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051821,1,0
2021-06-09 06:52:05.873453,51,47,0,31,17,4.216761989863114,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:06.061184,51,47,0,31,17,4.216761989863114,3,3,34,16.333333333333332,0,0,49,1,0:00:00.187731,1,0
2021-06-09 06:52:06.163359,51,47,0,26,22,4.229099058159011,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:06.215116,51,47,0,26,22,4.229099058159011,3,3,34,16.333333333333332,0,0,49,1,0:00:00.051757,1,0
2021-06-09 06:52:06.921487,51,47,0,26,22,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:06.974176,51,47,0,26,22,4.3363671951593865,3,3,34,16.333333333333332,0,0,49,1,0:00:00.052689,1,0
2021-06-09 06:52:07.176649,51,47,0,27,21,4.176725833393185,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:07.230149,51,47,0,27,21,4.176725833393185,3,3,34,16.333333333333332,0,0,49,1,0:00:00.053500,1,0
2021-06-09 06:52:07.936691,51,47,0,28,20,4.228332391152977,3,3,34,16.333333333333332,0,0,49,1,0,0,0
2021-06-09 06:52:08.188416,51,47,0,23,25,4.23074323539639,3,3,34,16.333333333333332,0,0,49,1,0,0,0
