"timestamp,FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,time_difference,packetsToSameDomain"
"2021-03-30 01:17:22.823081,179,56,0,152,20,4.890937687223903,7,8,29,21.5,0,0,172,1,0:00:00.098152,1,0"
"2021-03-30 01:17:23.054214,152,63,0,128,18,4.757447560102544,6,7,34,20.857142857142858,0,0,146,1,0,0,0"
"2021-03-30 01:17:23.127994,152,63,0,128,18,4.757447560102544,6,7,34,20.857142857142858,0,0,146,1,0:00:00.073780,1,0"
"2021-03-30 01:17:23.336367,66,50,0,56,7,4.493327773262628,3,4,26,15.75,0,0,63,1,0,0,0"
"2021-03-30 01:17:23.435747,66,50,0,56,7,4.493327773262628,3,4,26,15.75,0,0,63,1,0:00:00.099380,1,0"
"2021-03-30 01:17:23.436627,72,56,0,63,6,4.258980903679223,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:23.639903,72,56,0,63,6,4.258980903679223,3,4,29,17.25,0,0,69,1,0:00:00.203276,1,0"
"2021-03-30 01:17:23.641082,72,56,0,62,7,4.162891413804678,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:23.853118,72,56,0,62,7,4.162891413804678,3,4,29,17.25,0,0,69,1,0:00:00.212036,1,0"
"2021-03-30 01:17:24.068092,72,56,0,60,9,4.200610684427675,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:24.211960,72,56,0,60,9,4.200610684427675,3,4,29,17.25,0,0,69,1,0:00:00.143868,1,0"
"2021-03-30 01:17:24.443504,72,56,0,61,8,4.097735897089823,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:24.459718,72,56,0,61,8,4.097735897089823,3,4,29,17.25,0,0,69,1,0:00:00.016214,1,0"
"2021-03-30 01:17:24.678328,72,56,0,63,6,4.074791831402787,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:24.718058,72,56,0,63,6,4.074791831402787,3,4,29,17.25,0,0,69,1,0:00:00.039730,1,0"
"2021-03-30 01:17:24.928883,72,56,0,58,11,4.324177043253687,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:24.944954,72,56,0,58,11,4.324177043253687,3,4,29,17.25,0,0,69,1,0:00:00.016071,1,0"
"2021-03-30 01:17:24.945994,72,56,0,61,8,4.193582121324293,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:25.160920,72,56,0,61,8,4.193582121324293,3,4,29,17.25,0,0,69,1,0:00:00.214926,1,0"
"2021-03-30 01:17:25.161859,72,56,0,63,6,4.373507377468504,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:25.367361,72,56,0,63,6,4.373507377468504,3,4,29,17.25,0,0,69,1,0:00:00.205502,1,0"
"2021-03-30 01:17:25.584886,72,56,0,63,6,4.2880192802796895,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:25.597704,72,56,0,63,6,4.2880192802796895,3,4,29,17.25,0,0,69,1,0:00:00.012818,1,0"
"2021-03-30 01:17:25.819607,72,56,0,61,8,4.204286552573374,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:25.829429,72,56,0,61,8,4.204286552573374,3,4,29,17.25,0,0,69,1,0:00:00.009822,1,0"
"2021-03-30 01:17:26.054219,72,56,0,62,7,4.383224182672375,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:26.073853,72,56,0,62,7,4.383224182672375,3,4,29,17.25,0,0,69,1,0:00:00.019634,1,0"
"2021-03-30 01:17:26.288217,72,56,0,57,12,4.395280036014293,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:26.302894,72,56,0,57,12,4.395280036014293,3,4,29,17.25,0,0,69,1,0:00:00.014677,1,0"
"2021-03-30 01:17:26.523577,72,56,0,60,9,4.222163460365541,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:26.609988,72,56,0,60,9,4.222163460365541,3,4,29,17.25,0,0,69,1,0:00:00.086411,1,0"
"2021-03-30 01:17:26.819634,72,56,0,62,7,4.329239931817579,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:26.940716,72,56,0,62,7,4.329239931817579,3,4,29,17.25,0,0,69,1,0:00:00.121082,1,0"
"2021-03-30 01:17:27.147285,72,56,0,60,9,4.185288154364796,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:27.249172,72,56,0,60,9,4.185288154364796,3,4,29,17.25,0,0,69,1,0:00:00.101887,1,0"
"2021-03-30 01:17:27.459531,72,56,0,62,7,4.342187815417052,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:27.541438,72,56,0,62,7,4.342187815417052,3,4,29,17.25,0,0,69,1,0:00:00.081907,1,0"
"2021-03-30 01:17:27.774497,72,56,0,64,5,4.27072605114307,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:27.848299,72,56,0,64,5,4.27072605114307,3,4,29,17.25,0,0,69,1,0:00:00.073802,1,0"
"2021-03-30 01:17:28.070323,72,56,0,64,5,4.3224312513221195,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:28.148107,72,56,0,64,5,4.3224312513221195,3,4,29,17.25,0,0,69,1,0:00:00.077784,1,0"
"2021-03-30 01:17:28.366427,72,56,0,55,14,4.282597620202422,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:28.460002,72,56,0,55,14,4.282597620202422,3,4,29,17.25,0,0,69,1,0:00:00.093575,1,0"
"2021-03-30 01:17:28.694335,72,56,0,60,9,4.357735252622104,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:17:28.760489,72,56,0,60,9,4.357735252622104,3,4,29,17.25,0,0,69,1,0:00:00.066154,1,0"
"2021-03-30 01:22:51.107598,188,57,0,163,18,4.835631363113317,7,8,36,22.625,0,0,181,1,0,0,0"
"2021-03-30 01:22:51.207125,188,57,0,163,18,4.835631363113317,7,8,36,22.625,0,0,181,1,0:00:00.099527,1,0"
"2021-03-30 01:22:51.419740,173,58,0,148,19,4.877435457784113,6,7,37,23.857142857142858,0,0,167,1,0,0,0"
"2021-03-30 01:22:51.514318,173,58,0,148,19,4.877435457784113,6,7,37,23.857142857142858,0,0,167,1,0:00:00.094578,1,0"
"2021-03-30 01:22:51.747760,158,58,0,139,13,4.812731469310687,6,7,35,21.714285714285715,0,0,152,1,0,0,0"
"2021-03-30 01:22:51.821503,158,58,0,139,13,4.812731469310687,6,7,35,21.714285714285715,0,0,152,1,0:00:00.073743,1,0"
"2021-03-30 01:22:52.046210,66,50,0,53,10,4.356667924646659,3,4,26,15.75,0,0,63,1,0,0,0"
"2021-03-30 01:22:52.130209,66,50,0,53,10,4.356667924646659,3,4,26,15.75,0,0,63,1,0:00:00.083999,1,0"
"2021-03-30 01:22:52.342334,72,56,0,59,10,4.274299164411124,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:52.347262,72,56,0,59,10,4.274299164411124,3,4,29,17.25,0,0,69,1,0:00:00.004928,1,0"
"2021-03-30 01:22:52.348717,72,56,0,57,12,4.070862239387658,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:52.564232,72,56,0,57,12,4.070862239387658,3,4,29,17.25,0,0,69,1,0:00:00.215515,1,0"
"2021-03-30 01:22:52.795691,72,56,0,63,6,4.1819304348728625,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:52.795929,72,56,0,63,6,4.1819304348728625,3,4,29,17.25,0,0,69,1,0:00:00.000238,1,0"
"2021-03-30 01:22:53.014383,72,56,0,57,12,4.090927216594363,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:53.050883,72,56,0,57,12,4.090927216594363,3,4,29,17.25,0,0,69,1,0:00:00.036500,1,0"
"2021-03-30 01:22:53.264988,72,56,0,61,8,4.171445886231703,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:53.354690,72,56,0,61,8,4.171445886231703,3,4,29,17.25,0,0,69,1,0:00:00.089702,1,0"
"2021-03-30 01:22:53.561084,72,56,0,59,10,4.244335293783486,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:53.767219,72,56,0,59,10,4.244335293783486,3,4,29,17.25,0,0,69,1,0:00:00.206135,1,0"
"2021-03-30 01:22:53.768591,72,56,0,62,7,4.364543933117564,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:53.970427,72,56,0,62,7,4.364543933117564,3,4,29,17.25,0,0,69,1,0:00:00.201836,1,0"
"2021-03-30 01:22:54.185092,72,56,0,62,7,4.101373654643042,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:54.279354,72,56,0,62,7,4.101373654643042,3,4,29,17.25,0,0,69,1,0:00:00.094262,1,0"
"2021-03-30 01:22:54.280327,72,56,0,62,7,4.3713526136130225,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:54.498454,72,56,0,62,7,4.3713526136130225,3,4,29,17.25,0,0,69,1,0:00:00.218127,1,0"
"2021-03-30 01:22:54.522710,72,56,0,62,7,4.3713526136130225,3,4,29,17.25,0,0,69,1,0:00:00.024256,2,0"
"2021-03-30 01:22:54.747777,72,56,0,62,7,4.1942013983051964,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:54.787522,72,56,0,62,7,4.1942013983051964,3,4,29,17.25,0,0,69,1,0:00:00.039745,1,0"
"2021-03-30 01:22:54.998236,72,56,0,61,8,4.07985471996668,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:55.002606,72,56,0,61,8,4.07985471996668,3,4,29,17.25,0,0,69,1,0:00:00.004370,1,0"
"2021-03-30 01:22:55.233372,72,56,0,63,6,4.209748835510248,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:55.246599,72,56,0,63,6,4.209748835510248,3,4,29,17.25,0,0,69,1,0:00:00.013227,1,0"
"2021-03-30 01:22:55.247551,72,56,0,58,11,4.308988377562008,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:55.458219,72,56,0,58,11,4.308988377562008,3,4,29,17.25,0,0,69,1,0:00:00.210668,1,0"
"2021-03-30 01:22:55.669697,72,56,0,60,9,4.317368362758226,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:55.713112,72,56,0,60,9,4.317368362758226,3,4,29,17.25,0,0,69,1,0:00:00.043415,1,0"
"2021-03-30 01:22:55.935320,72,56,0,60,9,4.1637760012865375,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:55.940963,72,56,0,60,9,4.1637760012865375,3,4,29,17.25,0,0,69,1,0:00:00.005643,1,0"
"2021-03-30 01:22:56.155723,72,56,0,60,9,4.336766155339785,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:56.233177,72,56,0,60,9,4.336766155339785,3,4,29,17.25,0,0,69,1,0:00:00.077454,1,0"
"2021-03-30 01:22:56.451696,72,56,0,59,10,4.361635808409152,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:56.538530,72,56,0,59,10,4.361635808409152,3,4,29,17.25,0,0,69,1,0:00:00.086834,1,0"
"2021-03-30 01:22:56.747762,72,56,0,60,9,4.415445572033141,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:56.839205,72,56,0,60,9,4.415445572033141,3,4,29,17.25,0,0,69,1,0:00:00.091443,1,0"
"2021-03-30 01:22:57.046373,72,56,0,60,9,4.3630228288273445,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:57.146504,72,56,0,60,9,4.3630228288273445,3,4,29,17.25,0,0,69,1,0:00:00.100131,1,0"
"2021-03-30 01:22:57.357880,72,56,0,55,14,4.3820237393030474,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:57.453543,72,56,0,55,14,4.3820237393030474,3,4,29,17.25,0,0,69,1,0:00:00.095663,1,0"
"2021-03-30 01:22:57.669942,179,58,0,153,20,4.798788337746465,6,7,38,24.714285714285715,0,0,173,1,0,0,0"
"2021-03-30 01:22:57.686627,179,58,0,153,20,4.798788337746465,6,7,38,24.714285714285715,0,0,173,1,0:00:00.016685,1,0"
"2021-03-30 01:22:57.905159,171,62,0,142,22,4.844749939982078,7,8,39,20.5,0,0,164,1,0,0,0"
"2021-03-30 01:22:57.968596,171,62,0,142,22,4.844749939982078,7,8,39,20.5,0,0,164,1,0:00:00.063437,1,0"
"2021-03-30 01:22:58.186204,170,48,0,149,15,4.713105651525296,6,7,40,23.428571428571427,0,0,164,1,0,0,0"
"2021-03-30 01:22:58.191744,170,48,0,149,15,4.713105651525296,6,7,40,23.428571428571427,0,0,164,1,0:00:00.005540,1,0"
"2021-03-30 01:22:58.192643,66,50,0,57,6,4.482677485818089,3,4,26,15.75,0,0,63,1,0,0,0"
"2021-03-30 01:22:58.396535,66,50,0,57,6,4.482677485818089,3,4,26,15.75,0,0,63,1,0:00:00.203892,1,0"
"2021-03-30 01:22:58.606810,72,56,0,61,8,4.123538706462884,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:58.663312,72,56,0,61,8,4.123538706462884,3,4,29,17.25,0,0,69,1,0:00:00.056502,1,0"
"2021-03-30 01:22:58.873141,72,56,0,62,7,4.084979740548611,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:58.887281,72,56,0,62,7,4.084979740548611,3,4,29,17.25,0,0,69,1,0:00:00.014140,1,0"
"2021-03-30 01:22:58.888423,72,56,0,60,9,4.3527987856537145,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:59.092146,72,56,0,60,9,4.3527987856537145,3,4,29,17.25,0,0,69,1,0:00:00.203723,1,0"
"2021-03-30 01:22:59.310620,72,56,0,62,7,4.331829688371397,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:59.340228,72,56,0,62,7,4.331829688371397,3,4,29,17.25,0,0,69,1,0:00:00.029608,1,0"
"2021-03-30 01:22:59.560551,72,56,0,63,6,4.30459496638956,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:59.589234,72,56,0,63,6,4.30459496638956,3,4,29,17.25,0,0,69,1,0:00:00.028683,1,0"
"2021-03-30 01:22:59.795841,72,56,0,61,8,4.025748316847356,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:22:59.884058,72,56,0,61,8,4.025748316847356,3,4,29,17.25,0,0,69,1,0:00:00.088217,1,0"
"2021-03-30 01:23:00.107844,72,56,0,61,8,4.27543016819359,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:00.113924,72,56,0,61,8,4.27543016819359,3,4,29,17.25,0,0,69,1,0:00:00.006080,1,0"
"2021-03-30 01:23:00.326556,72,56,0,60,9,4.357154086233681,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:00.425521,72,56,0,60,9,4.357154086233681,3,4,29,17.25,0,0,69,1,0:00:00.098965,1,0"
"2021-03-30 01:23:00.654536,72,56,0,63,6,4.323992758971119,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:00.730712,72,56,0,63,6,4.323992758971119,3,4,29,17.25,0,0,69,1,0:00:00.076176,1,0"
"2021-03-30 01:23:00.967131,72,56,0,64,5,4.289406300697882,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:01.045527,72,56,0,64,5,4.289406300697882,3,4,29,17.25,0,0,69,1,0:00:00.078396,1,0"
"2021-03-30 01:23:01.265908,72,56,0,59,10,4.282597620202422,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:01.345820,72,56,0,59,10,4.282597620202422,3,4,29,17.25,0,0,69,1,0:00:00.079912,1,0"
"2021-03-30 01:23:01.346712,72,56,0,59,10,4.387667794255362,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:01.546277,72,56,0,59,10,4.387667794255362,3,4,29,17.25,0,0,69,1,0:00:00.199565,1,0"
"2021-03-30 01:23:01.547259,72,56,0,60,9,4.422613024041975,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:01.745317,72,56,0,60,9,4.422613024041975,3,4,29,17.25,0,0,69,1,0:00:00.198058,1,0"
"2021-03-30 01:23:01.746219,72,56,0,57,12,4.42906293302406,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:01.949758,72,56,0,57,12,4.42906293302406,3,4,29,17.25,0,0,69,1,0:00:00.203539,1,0"
"2021-03-30 01:23:01.950937,72,56,0,63,6,4.221579781709992,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:02.150301,72,56,0,63,6,4.221579781709992,3,4,29,17.25,0,0,69,1,0:00:00.199364,1,0"
"2021-03-30 01:23:02.357665,72,56,0,63,6,4.285914716834748,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:02.366813,72,56,0,63,6,4.285914716834748,3,4,29,17.25,0,0,69,1,0:00:00.009148,1,0"
"2021-03-30 01:23:02.367663,72,56,0,58,11,4.43564692587817,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:02.565636,72,56,0,58,11,4.43564692587817,3,4,29,17.25,0,0,69,1,0:00:00.197973,1,0"
"2021-03-30 01:23:02.795223,72,56,0,62,7,4.462262370879104,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:02.926645,72,56,0,62,7,4.462262370879104,3,4,29,17.25,0,0,69,1,0:00:00.131422,1,0"
"2021-03-30 01:23:02.927539,72,56,0,63,6,4.1861321189870475,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:03.135918,72,56,0,63,6,4.1861321189870475,3,4,29,17.25,0,0,69,1,0:00:00.208379,1,0"
"2021-03-30 01:23:03.342598,72,56,0,60,9,4.400517411808993,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:03.421350,72,56,0,60,9,4.400517411808993,3,4,29,17.25,0,0,69,1,0:00:00.078752,1,0"
"2021-03-30 01:23:03.656704,182,68,0,158,18,4.806688019733291,6,7,39,25.142857142857142,0,0,176,1,0,0,0"
"2021-03-30 01:23:03.665693,182,68,0,158,18,4.806688019733291,6,7,39,25.142857142857142,0,0,176,1,0:00:00.008989,1,0"
"2021-03-30 01:23:03.666668,190,44,0,163,20,4.871319493326323,7,8,37,22.875,0,0,183,1,0,0,0"
"2021-03-30 01:23:03.873432,190,44,0,163,20,4.871319493326323,7,8,37,22.875,0,0,183,1,0:00:00.206764,1,0"
"2021-03-30 01:23:03.874283,146,64,0,130,11,4.780186423533777,5,6,38,23.5,0,0,141,1,0,0,0"
"2021-03-30 01:23:04.085381,146,64,0,130,11,4.780186423533777,5,6,38,23.5,0,0,141,1,0:00:00.211098,1,0"
"2021-03-30 01:23:04.086403,66,50,0,55,8,4.398408644376408,3,4,26,15.75,0,0,63,1,0,0,0"
"2021-03-30 01:23:04.295944,66,50,0,55,8,4.398408644376408,3,4,26,15.75,0,0,63,1,0:00:00.209541,1,0"
"2021-03-30 01:23:04.296947,72,56,0,58,11,4.076766799807503,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:04.505963,72,56,0,58,11,4.076766799807503,3,4,29,17.25,0,0,69,1,0:00:00.209016,1,0"
"2021-03-30 01:23:04.507069,72,56,0,58,11,4.258455087710736,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:04.720220,72,56,0,58,11,4.258455087710736,3,4,29,17.25,0,0,69,1,0:00:00.213151,1,0"
"2021-03-30 01:23:04.937149,72,56,0,61,8,4.234353178078659,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:04.950264,72,56,0,61,8,4.234353178078659,3,4,29,17.25,0,0,69,1,0:00:00.013115,1,0"
"2021-03-30 01:23:04.951482,72,56,0,61,8,4.44035104292869,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:05.148590,72,56,0,61,8,4.44035104292869,3,4,29,17.25,0,0,69,1,0:00:00.197108,1,0"
"2021-03-30 01:23:05.357655,72,56,0,61,8,4.188964022510497,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:05.441893,72,56,0,61,8,4.188964022510497,3,4,29,17.25,0,0,69,1,0:00:00.084238,1,0"
"2021-03-30 01:23:05.654490,72,56,0,60,9,4.354059384476404,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:05.665048,72,56,0,60,9,4.354059384476404,3,4,29,17.25,0,0,69,1,0:00:00.010558,1,0"
"2021-03-30 01:23:05.873171,72,56,0,62,7,4.275430168193591,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:05.953133,72,56,0,62,7,4.275430168193591,3,4,29,17.25,0,0,69,1,0:00:00.079962,1,0"
"2021-03-30 01:23:06.185431,72,56,0,58,11,4.361635808409153,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:06.260854,72,56,0,58,11,4.361635808409153,3,4,29,17.25,0,0,69,1,0:00:00.075423,1,0"
"2021-03-30 01:23:06.483744,72,56,0,60,9,4.357017709595357,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:06.567393,72,56,0,60,9,4.357017709595357,3,4,29,17.25,0,0,69,1,0:00:00.083649,1,0"
"2021-03-30 01:23:06.795817,72,56,0,60,9,4.25303342763347,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:06.875012,72,56,0,60,9,4.25303342763347,3,4,29,17.25,0,0,69,1,0:00:00.079195,1,0"
"2021-03-30 01:23:07.108039,72,56,0,61,8,4.318755383176419,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:07.182347,72,56,0,61,8,4.318755383176419,3,4,29,17.25,0,0,69,1,0:00:00.074308,1,0"
"2021-03-30 01:23:07.389516,72,56,0,61,8,4.279106036339289,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:07.404638,72,56,0,61,8,4.279106036339289,3,4,29,17.25,0,0,69,1,0:00:00.015122,1,0"
"2021-03-30 01:23:07.625279,72,56,0,60,9,4.248369933442559,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:07.644178,72,56,0,60,9,4.248369933442559,3,4,29,17.25,0,0,69,1,0:00:00.018899,1,0"
"2021-03-30 01:23:07.857198,72,56,0,61,8,4.308988377562008,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:07.864012,72,56,0,61,8,4.308988377562008,3,4,29,17.25,0,0,69,1,0:00:00.006814,1,0"
"2021-03-30 01:23:07.865062,72,56,0,62,7,4.279823579366037,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:08.068725,72,56,0,62,7,4.279823579366037,3,4,29,17.25,0,0,69,1,0:00:00.203663,1,0"
"2021-03-30 01:23:08.069628,72,56,0,57,12,4.477042064646868,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:08.263413,72,56,0,57,12,4.477042064646868,3,4,29,17.25,0,0,69,1,0:00:00.193785,1,0"
"2021-03-30 01:23:08.264294,72,56,0,59,10,4.400517411808994,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:08.465465,72,56,0,59,10,4.400517411808994,3,4,29,17.25,0,0,69,1,0:00:00.201171,1,0"
"2021-03-30 01:23:08.466348,72,56,0,61,8,4.318755383176419,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:08.678704,72,56,0,61,8,4.318755383176419,3,4,29,17.25,0,0,69,1,0:00:00.212356,1,0"
"2021-03-30 01:23:08.679584,72,56,0,57,12,4.365930953535756,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:08.894327,72,56,0,57,12,4.365930953535756,3,4,29,17.25,0,0,69,1,0:00:00.214743,1,0"
"2021-03-30 01:23:09.107800,72,56,0,59,10,4.346851309607963,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:09.115248,72,56,0,59,10,4.346851309607963,3,4,29,17.25,0,0,69,1,0:00:00.007448,1,0"
"2021-03-30 01:23:09.326552,190,59,0,164,19,4.80952472331548,7,8,39,22.875,0,0,183,1,0,0,0"
"2021-03-30 01:23:09.331788,190,59,0,164,19,4.80952472331548,7,8,39,22.875,0,0,183,1,0:00:00.005236,1,0"
"2021-03-30 01:23:09.332723,174,55,0,152,15,4.8449225029931835,7,8,32,20.875,0,0,167,1,0,0,0"
"2021-03-30 01:23:09.534511,174,55,0,152,15,4.8449225029931835,7,8,32,20.875,0,0,167,1,0:00:00.201788,1,0"
"2021-03-30 01:23:09.747885,157,61,0,132,19,4.767595081316646,6,7,33,21.571428571428573,0,0,151,1,0,0,0"
"2021-03-30 01:23:09.750412,157,61,0,132,19,4.767595081316646,6,7,33,21.571428571428573,0,0,151,1,0:00:00.002527,1,0"
"2021-03-30 01:23:09.966677,66,50,0,52,11,4.436139326129031,3,4,26,15.75,0,0,63,1,0,0,0"
"2021-03-30 01:23:09.979347,66,50,0,52,11,4.436139326129031,3,4,26,15.75,0,0,63,1,0:00:00.012670,1,0"
"2021-03-30 01:23:10.186345,72,56,0,57,12,4.185606303018563,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:10.202020,72,56,0,57,12,4.185606303018563,3,4,29,17.25,0,0,69,1,0:00:00.015675,1,0"
"2021-03-30 01:23:10.435807,72,56,0,61,8,4.206575400300881,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:10.562089,72,56,0,61,8,4.206575400300881,3,4,29,17.25,0,0,69,1,0:00:00.126282,1,0"
"2021-03-30 01:23:10.795845,72,56,0,63,6,4.200835591569849,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:10.868834,72,56,0,63,6,4.200835591569849,3,4,29,17.25,0,0,69,1,0:00:00.072989,1,0"
"2021-03-30 01:23:11.091909,72,56,0,57,12,4.301780302693566,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:11.186554,72,56,0,57,12,4.301780302693566,3,4,29,17.25,0,0,69,1,0:00:00.094645,1,0"
"2021-03-30 01:23:11.406591,72,56,0,61,8,4.170584681781996,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:11.479900,72,56,0,61,8,4.170584681781996,3,4,29,17.25,0,0,69,1,0:00:00.073309,1,0"
"2021-03-30 01:23:11.686486,72,56,0,57,12,4.24026254353193,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:11.788465,72,56,0,57,12,4.24026254353193,3,4,29,17.25,0,0,69,1,0:00:00.101979,1,0"
"2021-03-30 01:23:11.998517,72,56,0,61,8,4.094883122801348,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:12.005346,72,56,0,61,8,4.094883122801348,3,4,29,17.25,0,0,69,1,0:00:00.006829,1,0"
"2021-03-30 01:23:12.006532,72,56,0,61,8,4.249756953860753,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:12.223622,72,56,0,61,8,4.249756953860753,3,4,29,17.25,0,0,69,1,0:00:00.217090,1,0"
"2021-03-30 01:23:12.435921,72,56,0,58,11,4.325564063671878,3,4,29,17.25,0,0,69,1,0,0,0"
"2021-03-30 01:23:12.440117,72,56,0,58,11,4.325564063671878,3,4,29,17.25,0,0,69,1,0:00:00.004196,1,0"
"2021-03-30 01:23:12.654774,72,56,0,60,9,4.290977605398642,3,4,29,17.25,0,0,69,1,0,0,0"
